env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 3.0000
NumCells_XYZ 100 100 30
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 6.7143 6.1429 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
2 2 0 0 -1763 -1 35
2 3 0 0 -1783 -62 -25
2 4 0 0 -1806 -36 -49
2 5 0 0 -1802 22 -42
2 6 0 0 -1789 -19 -46
2 7 0 0 -1809 48 -56
2 8 0 0 -1775 -19 -42
2 9 0 0 -1769 49 -40
2 10 0 0 -1750 -23 -37
2 11 0 0 -1762 60 -49
2 12 0 0 -1744 -20 -39
2 13 0 0 -1731 48 -47
2 14 0 0 -1711 -21 -37
2 15 0 0 -1709 53 -50
2 16 0 0 -1680 -10 -34
2 17 0 0 -1706 49 -41
2 18 0 0 -1662 -7 -45
2 19 0 0 -1688 23 -16
2 20 0 0 -1681 -2 -5
2 21 0 0 -1675 -2 -14
2 22 0 0 -1672 -7 -13
2 23 0 0 -1671 -6 -4
2 24 0 0 -1681 -14 -20
2 25 0 0 -1676 -4 -5
2 26 0 0 -1699 -18 -21
2 27 0 0 -1687 -6 -2
2 28 0 0 -1719 -22 -21
2 29 0 0 -1704 -8 -1
2 30 0 0 -1742 -24 -21
2 31 0 0 -1726 -8 -1
2 32 0 0 -1765 -24 -21
2 33 0 0 -1747 -7 0
2 34 0 0 -1789 -21 -22
2 35 0 0 -1776 -3 -1
2 36 0 0 -1807 -16 -23
2 37 0 0 -1796 2 -1
2 38 0 0 -1823 -10 -22
2 39 0 0 -1816 8 -5
2 40 0 0 -1828 -5 -18
2 41 0 0 -1823 8 -13
2 42 0 0 -1823 4 -11
2 43 0 0 -1824 22 -14
2 44 0 0 -1798 10 4
2 45 0 0 -1810 45 -16
2 46 0 0 -1744 36 11
2 47 0 0 -1758 84 -12
2 48 0 0 -1658 70 17
2 49 0 0 -1673 120 -6
2 50 0 0 -1463 124 20
2 51 0 0 -1458 190 2
2 52 0 0 -1236 197 0
2 53 0 0 -1331 242 -22
2 54 0 0 -782 266 -1
2 55 0 0 -796 195 -31
2 56 0 0 -629 144 4
2 57 0 0 -608 81 -19
2 58 0 0 -501 42 0
2 59 0 0 -502 1 -7
2 60 0 0 -517 -17 -23
2 61 0 0 -518 -74 4
2 62 0 0 -629 -108 -27
2 63 0 0 -650 -175 6
2 64 0 0 -920 -191 -31
2 65 0 0 -896 -204 -11
2 66 0 0 -1243 -169 -12
2 67 0 0 -1181 -139 33
2 68 0 0 -1422 -143 -2
2 69 0 0 -1420 -82 12
2 70 0 0 -1541 -62 -2
2 71 0 0 -1534 -29 7
2 72 0 0 -1580 -47 -1
2 73 0 0 -1590 -19 -9
2 74 0 0 -1562 -14 9
2 75 0 0 -1594 17 -14
2 76 0 0 -1508 15 11
2 77 0 0 -1543 48 -14
2 78 0 0 -1440 48 7
2 79 0 0 -1498 64 -15
2 80 0 0 -1382 44 5
2 81 0 0 -1427 58 -17
2 82 0 0 -1358 38 -1
2 83 0 0 -1384 34 -15
2 84 0 0 -1341 8 -4
2 85 0 0 -1344 3 -6
2 86 0 0 -1373 -11 -11
2 87 0 0 -1347 -15 0
2 88 0 0 -1391 -21 -9
2 89 0 0 -1372 -11 -1
2 90 0 0 -1421 -24 -10
2 91 0 0 -1396 -24 1
2 92 0 0 -1436 -14 -21
2 93 0 0 -1443 5 -11
2 94 0 0 -1456 -9 -7
2 95 0 0 -1430 3 -7
2 96 0 0 -1492 32 -7
2 97 0 0 -1546 28 27
3 2 0 0 -1774 38 -12
3 3 0 0 -1759 -4 -52
3 4 0 0 -1783 -24 -40
3 5 0 0 -1780 6 -29
3 6 0 0 -1787 2 -31
3 7 0 0 -1768 47 -64
3 8 0 0 -1741 8 -29
3 9 0 0 -1737 45 -33
3 10 0 0 -1740 -1 -19
3 11 0 0 -1727 54 -53
3 12 0 0 -1702 -3 -29
3 13 0 0 -1685 45 -52
3 14 0 0 -1684 3 -27
3 15 0 0 -1671 58 -57
3 16 0 0 -1661 17 -18
3 17 0 0 -1671 51 -36
3 18 0 0 -1642 -5 -26
3 19 0 0 -1692 48 -28
3 20 0 0 -1684 -16 -27
3 21 0 0 -1680 22 -30
3 22 0 0 -1674 -26 -29
3 23 0 0 -1674 8 -30
3 24 0 0 -1683 -38 -33
3 25 0 0 -1682 4 -30
3 26 0 0 -1701 -47 -33
3 27 0 0 -1697 2 -29
3 28 0 0 -1721 -51 -32
3 29 0 0 -1716 -1 -28
3 30 0 0 -1744 -53 -33
3 31 0 0 -1739 -2 -28
3 32 0 0 -1766 -52 -33
3 33 0 0 -1760 -3 -28
3 34 0 4 -1790 -48 -34
3 35 0 10 -1785 0 -30
3 36 0 28 -1804 -40 -40
3 37 0 61 -1803 6 -32
3 38 0 121 -1820 -30 -41
3 39 0 211 -1816 15 -37
3 40 0 334 -1827 -18 -39
3 41 0 483 -1829 27 -34
3 42 0 649 -1832 -2 -31
3 43 0 819 -1833 41 -31
3 44 0 979 -1821 17 -29
3 45 0 1142 -1825 72 -32
3 46 0 1323 -1788 52 -20
3 47 0 1552 -1793 113 -24
3 48 0 1848 -1727 104 -3
3 49 0 2194 -1737 179 -14
3 50 0 2535 -1589 180 9
3 51 0 2783 -1576 274 3
3 52 0 2852 -1382 318 -8
3 53 0 2698 -1398 481 -25
3 54 0 2346 -865 369 10
3 55 0 1868 -756 354 -19
3 56 0 1373 -672 214 12
3 57 0 946 -620 181 5
3 58 0 639 -540 70 24
3 59 0 472 -518 26 11
3 60 0 435 -524 -64 3
3 61 0 505 -554 -110 15
3 62 0 661 -604 -212 -18
3 63 0 870 -719 -254 25
3 64 0 1099 -924 -402 -17
3 65 0 1311 -1029 -315 -4
3 66 0 1468 -1330 -340 -25
3 67 0 1541 -1326 -215 5
3 68 0 1514 -1527 -210 -6
3 69 0 1391 -1522 -104 -4
3 70 0 1196 -1601 -108 -16
3 71 0 960 -1596 -32 -4
3 72 0 719 -1620 -67 -21
3 73 0 502 -1623 10 -28
3 74 0 327 -1605 -22 -22
3 75 0 198 -1619 51 -31
3 76 0 111 -1558 14 -20
3 77 0 57 -1568 82 -30
3 78 0 28 -1492 51 -19
3 79 0 11 -1512 103 -22
3 80 0 4 -1431 37 -11
3 81 0 1 -1439 95 -24
3 82 0 0 -1391 25 -21
3 83 0 0 -1393 61 -19
3 84 0 0 -1363 -11 -21
3 85 0 0 -1362 26 -22
3 86 0 0 -1387 -41 -21
3 87 0 0 -1381 3 -20
3 88 0 0 -1411 -55 -23
3 89 0 0 -1407 4 -20
3 90 0 0 -1436 -52 -20
3 91 0 0 -1428 -12 -28
3 92 0 0 -1458 -44 -37
3 93 0 0 -1465 10 -31
3 94 0 0 -1458 -25 -26
3 95 0 0 -1451 6 -32
3 96 0 0 -1482 9 -2
3 97 0 0 -1530 6 -1
4 2 0 0 -1752 -47 -50
4 3 0 0 -1758 62 -24
4 6 0 0 -1822 33 -48
4 8 0 0 -1774 37 -41
4 10 0 0 -1765 41 -38
4 12 0 0 -1729 39 -43
4 14 0 0 -1707 53 -50
4 16 0 0 -1688 40 -41
4 34 0 3 0 0 0
4 35 0 10 0 0 0
4 36 0 26 0 0 0
4 37 0 60 0 0 0
4 38 0 119 0 0 0
4 39 0 210 0 0 0
4 40 0 336 0 0 0
4 41 0 494 0 0 0
4 42 0 676 0 0 0
4 43 0 872 0 0 0
4 44 0 1066 0 0 0
4 45 0 1270 0 0 0
4 46 0 1499 0 0 0
4 47 0 1784 0 0 0
4 48 0 2141 0 0 0
4 49 0 2553 0 0 0
4 50 0 2952 0 0 0
4 51 0 3236 0 0 0
4 52 0 3309 0 0 0
4 53 0 3121 0 0 0
4 54 0 2702 0 0 0
4 55 0 2140 0 0 0
4 56 0 1565 0 0 0
4 57 0 1070 0 0 0
4 58 0 711 0 0 0
4 59 0 510 0 0 0
4 60 0 454 0 0 0
4 61 0 521 0 0 0
4 62 0 683 0 0 0
4 63 0 908 0 0 0
4 64 0 1162 0 0 0
4 65 0 1411 0 0 0
4 66 0 1610 0 0 0
4 67 0 1724 0 0 0
4 68 0 1729 0 0 0
4 69 0 1620 0 0 0
4 70 0 1417 0 0 0
4 71 0 1154 0 0 0
4 72 0 875 0 0 0
4 73 0 617 0 0 0
4 74 0 404 0 0 0
4 75 0 246 0 0 0
4 76 0 139 0 0 0
